1	пенсионная	пенсионный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@yuad1986m-words#00:44:30.158#00:44:30.615
189	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@smg1971m-words#00:44:58.528#00:44:58.939
190	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:44:58.939#00:44:59.350
191	накопить	накопить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@smg1971m-words#00:44:59.350#00:44:59.761
192	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@smg1971m-words#00:44:59.761#00:45:00.172
193	на	на	ADP	_	_	_	_	_	@smg1971m-words#00:45:00.172#00:45:00.583
194	старость	старость	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:00.583#00:45:01.000
195	а	а	CCONJ	_	_	_	_	_	@smg1971m-words#00:45:01.183#00:45:01.521
196	пожилым	пожилой	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@smg1971m-words#00:45:01.521#00:45:01.859
197	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@smg1971m-words#00:45:01.859#00:45:02.197
198	которые	который	PRON	_	Case=Nom|Number=Plur	_	_	_	@smg1971m-words#00:45:02.197#00:45:02.535
199	уже	уже	ADV	_	Degree=Pos	_	_	_	@smg1971m-words#00:45:02.535#00:45:02.873
200	внесли	внести	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:02.873#00:45:03.211
201	свой	свой	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:03.211#00:45:03.549
202	вклад	вклад	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:03.549#00:45:03.887
203	в	в	ADP	_	_	_	_	_	@smg1971m-words#00:45:03.887#00:45:04.225
204	формирование	формирование	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:04.225#00:45:04.563
205	пенсионного	пенсионный	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:04.563#00:45:04.901
206	котла	котел	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:05.240#00:45:05.475
207	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:05.475#00:45:05.710
208	если	если	SCONJ	_	_	_	_	_	@smg1971m-words#00:45:05.710#00:45:05.945
209	хотите	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:05.945#00:45:06.180
210	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:06.180#00:45:06.415
211	бюджета	бюджет	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:06.415#00:45:06.651
212	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@smg1971m-words#00:45:07.032#00:45:07.296
213	отдаете	отдавать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:07.296#00:45:07.560
214	то	то	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:07.560#00:45:07.824
215	что	что	PRON	_	Case=Acc	_	_	_	@smg1971m-words#00:45:07.824#00:45:08.088
216	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@smg1971m-words#00:45:08.088#00:45:08.352
217	заработали	заработать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:08.352#00:45:08.616
218	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:08.616#00:45:08.880
219	то	то	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:08.880#00:45:09.144
220	что	что	PRON	_	Case=Acc	_	_	_	@smg1971m-words#00:45:09.144#00:45:09.408
221	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@smg1971m-words#00:45:09.408#00:45:09.672
222	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@smg1971m-words#00:45:09.672#00:45:09.936
223	пообещали	пообещать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:09.936#00:45:10.203
224	то	то	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:10.705#00:45:10.974
225	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:10.974#00:45:11.243
226	что	что	PRON	_	Case=Nom	_	_	_	@smg1971m-words#00:45:11.243#00:45:11.512
227	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:11.512#00:45:11.781
228	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@smg1971m-words#00:45:11.781#00:45:12.050
229	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:12.050#00:45:12.319
230	это	это	PART	_	_	_	_	_	@smg1971m-words#00:45:12.319#00:45:12.588
231	конфискация	конфискация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:12.588#00:45:12.863
232	пенсионной	пенсионный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:13.215#00:45:13.558
233	реформой	реформа	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:13.558#00:45:13.901
234	можно	можно	ADV	_	Degree=Pos	_	_	_	@smg1971m-words#00:45:13.901#00:45:14.244
235	назвать	назвать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@smg1971m-words#00:45:14.244#00:45:14.587
236	то	то	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:14.587#00:45:14.930
237	что	что	PRON	_	Case=Nom	_	_	_	@smg1971m-words#00:45:14.930#00:45:15.273
238	происходило	происходить	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:15.273#00:45:15.616
239	в	в	ADP	_	_	_	_	_	@smg1971m-words#00:45:15.616#00:45:15.959
240	начале	начало	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:15.959#00:45:16.302
241	двухтысячных	двухтысячный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@smg1971m-words#00:45:16.302#00:45:16.645
242	годов	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@smg1971m-words#00:45:16.645#00:45:16.988
243	когда	когда	SCONJ	_	_	_	_	_	@smg1971m-words#00:45:16.988#00:45:17.342
244	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@smg1971m-words#00:45:17.842#00:45:18.129
245	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@smg1971m-words#00:45:18.129#00:45:18.416
246	в	в	ADP	_	_	_	_	_	@smg1971m-words#00:45:18.416#00:45:18.703
247	две	два	NUM	_	Animacy=Inan|Case=Nom|Gender=Fem	_	_	_	@smg1971m-words#00:45:18.703#00:45:18.990
248	тысячи	тысяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:18.990#00:45:19.277
249	втором	второй	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:19.277#00:45:19.564
250	году	год	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:19.564#00:45:19.851
251	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:19.851#00:45:20.138
252	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:20.138#00:45:20.425
253	проведена	провести	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@smg1971m-words#00:45:20.425#00:45:20.712
254	пенсионная	пенсионный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:20.712#00:45:20.999
255	реформа	реформа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:20.999#00:45:21.286
256	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:21.286#00:45:21.573
257	где	где	ADV	_	Degree=Pos	_	_	_	@smg1971m-words#00:45:21.573#00:45:21.860
258	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@smg1971m-words#00:45:21.860#00:45:22.147
259	старше	старший	ADJ	_	Degree=Cmp	_	_	_	@smg1971m-words#00:45:22.147#00:45:22.434
260	шестидесяти...	шестьдесят	NUM	_	Case=Gen	_	_	_	@smg1971m-words#00:45:22.434#00:45:22.721
261	шестьдесят	шестьдесят	NUM	_	Case=Nom	_	_	_	@smg1971m-words#00:45:22.721#00:45:23.008
262	седьмого	седьмой	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:23.008#00:45:23.295
263	года	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:23.295#00:45:23.582
264	рождения	рождение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:23.582#00:45:23.869
265	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:23.869#00:45:24.165
266	для	для	ADP	_	_	_	_	_	@smg1971m-words#00:45:24.909#00:45:25.124
267	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@smg1971m-words#00:45:25.124#00:45:25.339
268	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:25.339#00:45:25.554
269	будет	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:25.554#00:45:25.769
270	как	как	SCONJ	_	_	_	_	_	@smg1971m-words#00:45:25.769#00:45:25.984
271	раньше	рано	ADV	_	Degree=Cmp	_	_	_	@smg1971m-words#00:45:25.984#00:45:26.204
272	ничё	ниче	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:26.617#00:45:26.907
273	не	не	PART	_	_	_	_	_	@smg1971m-words#00:45:26.907#00:45:27.197
274	изменится	измениться	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@smg1971m-words#00:45:27.197#00:45:27.487
275	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:27.487#00:45:27.777
276	младше	младший	ADJ	_	Degree=Cmp	_	_	_	@smg1971m-words#00:45:27.777#00:45:28.067
277	шестьдесят	шестьдесят	NUM	_	Case=Nom	_	_	_	@smg1971m-words#00:45:28.067#00:45:28.357
278	седьмого	седьмой	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:28.357#00:45:28.647
279	года	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:28.647#00:45:28.937
280	рождения	рождение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:28.937#00:45:29.227
281	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:29.227#00:45:29.520
282	для	для	ADP	_	_	_	_	_	@smg1971m-words#00:45:29.845#00:45:30.070
283	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@smg1971m-words#00:45:30.070#00:45:30.295
284	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@smg1971m-words#00:45:30.295#00:45:30.520
285	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:30.520#00:45:30.745
286	накопительная	накопительный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:30.745#00:45:30.970
287	система	система	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:30.970#00:45:31.195
288	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:31.195#00:45:31.420
289	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@smg1971m-words#00:45:31.420#00:45:31.645
290	должны	должен	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@smg1971m-words#00:45:31.645#00:45:31.870
291	сберегать	сберегать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@smg1971m-words#00:45:31.870#00:45:32.095
292	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:32.095#00:45:32.320
293	думать	думать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@smg1971m-words#00:45:32.320#00:45:32.545
294	о	о	ADP	_	_	_	_	_	@smg1971m-words#00:45:32.545#00:45:32.770
295	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:32.770#00:45:33.000
296	как	как	SCONJ	_	_	_	_	_	@smg1971m-words#00:45:33.321#00:45:33.627
297	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@smg1971m-words#00:45:33.627#00:45:33.933
298	будете	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:33.933#00:45:34.239
299	платить	платить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@smg1971m-words#00:45:34.239#00:45:34.545
300	себе	себя	PRON	_	Case=Dat	_	_	_	@smg1971m-words#00:45:34.545#00:45:34.851
301	пенсию	пенсия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:34.851#00:45:35.157
302	в	в	ADP	_	_	_	_	_	@smg1971m-words#00:45:35.157#00:45:35.463
303	будущем	будущее	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:35.463#00:45:35.775
304	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:36.058#00:45:36.397
305	реформа	реформа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:36.397#00:45:36.736
306	похоронена	хоронить	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@smg1971m-words#00:45:36.736#00:45:37.075
307	уже	уже	ADV	_	Degree=Pos	_	_	_	@smg1971m-words#00:45:37.075#00:45:37.414
308	несколько	несколько	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@smg1971m-words#00:45:37.414#00:45:37.753
309	раз	раз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@smg1971m-words#00:45:37.753#00:45:38.094
310	вот	вот	PART	_	_	_	_	_	@smg1971m-words#00:45:38.990#00:45:39.160
311	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:39.291#00:45:39.562
312	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:39.562#00:45:39.833
313	что	что	PRON	_	Case=Nom	_	_	_	@smg1971m-words#00:45:39.833#00:45:40.104
314	произошло	произойти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:40.104#00:45:40.375
315	в	в	ADP	_	_	_	_	_	@smg1971m-words#00:45:40.375#00:45:40.646
316	восемнадцатом	восемнадцатый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:40.646#00:45:40.917
317	году	год	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@smg1971m-words#00:45:40.917#00:45:41.188
318	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:41.188#00:45:41.459
319	это	это	PART	_	_	_	_	_	@smg1971m-words#00:45:41.459#00:45:41.730
320	ситуация	ситуация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:41.730#00:45:42.001
321	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:42.001#00:45:42.272
322	где	где	ADV	_	Degree=Pos	_	_	_	@smg1971m-words#00:45:42.272#00:45:42.543
323	правительство	правительство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:42.543#00:45:42.814
324	сказало	сказать	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:42.814#00:45:43.085
325	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:43.085#00:45:43.356
326	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@smg1971m-words#00:45:43.356#00:45:43.627
327	проведем	провести	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:43.627#00:45:43.898
328	пенсионную	пенсионный	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:43.898#00:45:44.169
329	реформу	реформа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:44.169#00:45:44.456
330	но	но	CCONJ	_	_	_	_	_	@smg1971m-words#00:45:44.860#00:45:45.044
331	несмотря	несмотря	ADV	_	Polarity=Neg	_	_	_	@smg1971m-words#00:45:45.044#00:45:45.228
332	на	на	ADP	_	_	_	_	_	@smg1971m-words#00:45:45.228#00:45:45.412
333	то	то	PART	_	_	_	_	_	@smg1971m-words#00:45:45.412#00:45:45.596
334	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:45.596#00:45:45.780
335	что	что	SCONJ	_	_	_	_	_	@smg1971m-words#00:45:45.780#00:45:45.964
336	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@smg1971m-words#00:45:45.964#00:45:46.148
337	уже	уже	ADV	_	Degree=Pos	_	_	_	@smg1971m-words#00:45:46.148#00:45:46.339
338	тридцать	тридцать	NUM	_	Case=Nom	_	_	_	@smg1971m-words#00:45:46.601#00:45:46.863
339	или	или	CCONJ	_	_	_	_	_	@smg1971m-words#00:45:46.863#00:45:47.125
340	сорок	сорок	NUM	_	Case=Nom	_	_	_	@smg1971m-words#00:45:47.125#00:45:47.387
341	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@smg1971m-words#00:45:47.387#00:45:47.650
342	платили	платить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:48.425#00:45:48.650
343	налоги	налог	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@smg1971m-words#00:45:48.650#00:45:48.875
344	для	для	ADP	_	_	_	_	_	@smg1971m-words#00:45:48.875#00:45:49.100
345	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:49.100#00:45:49.325
346	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@smg1971m-words#00:45:49.325#00:45:49.550
347	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@smg1971m-words#00:45:49.550#00:45:49.775
348	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:49.775#00:45:50.000
349	платили	платить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:50.000#00:45:50.225
350	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@smg1971m-words#00:45:50.225#00:45:50.450
351	пенсию	пенсия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:45:50.450#00:45:50.675
352	/	/	PUNCT	_	_	_	_	_	@smg1971m-words#00:45:50.675#00:45:50.900
353	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@smg1971m-words#00:45:50.900#00:45:51.125
354	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@smg1971m-words#00:45:51.125#00:45:51.350
355	платить	платить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@smg1971m-words#00:45:51.350#00:45:51.575
356	не	не	PART	_	_	_	_	_	@smg1971m-words#00:45:51.575#00:45:51.800
357	будем	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@smg1971m-words#00:45:51.800#00:45:52.034
358	в	в	ADP	_	_	_	_	_	@smg1971m-words#00:45:52.100#00:45:52.481
359	течение	течение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@smg1971m-words#00:45:52.481#00:45:52.862
360	дополнительных	дополнительный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@smg1971m-words#00:45:52.862#00:45:53.243
361	пяти	пять	NUM	_	Case=Gen	_	_	_	@smg1971m-words#00:45:53.243#00:45:53.624
362	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@smg1971m-words#00:45:53.624#00:45:54.009
363	это	это	PART	_	_	_	_	_	@smg1971m-words#00:46:02.279#00:46:02.670
364	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@smg1971m-words#00:46:02.800#00:46:03.283
365	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@smg1971m-words#00:46:03.283#00:46:03.767
366	уб...	убежденность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971m-words#00:46:04.364#00:46:04.444
